# websim SPIKE WP2-S1 geodesic Direct fixture
# library=GeographicLib-Java version=1.49 jar=repast.simphony.gis_2.11.0/lib/GeographicLib-Java-1.49.jar
# jvm=OpenJDK 64-Bit Server VM 17.0.19 vendor=Eclipse Adoptium
# ellipsoid=Geodesic.WGS84 a=6378137.0 f=0.0033528106647474805
# mode=prodshape seed=20260731 n=10000
# bbox lat=[45.2,45.8] lon=[-123.0,-122.3] s12_m=[1.0,500.0]
# fields are raw IEEE-754 bit patterns, Double.doubleToRawLongBits, 16 lowercase hex digits
lat1	lon1	azi1	s12	lat2	lon2	azi2
4046b6a6e015760f	c05ea2e11ead4b12	40598938fb4ef801	407584a294f3e6f3	4046b69184a77eeb	c05ea29aa79063fc	4059896b2d83d2c7
4046b71f48716444	c05eabf08ecc5dd2	c0602dccb573a2a7	4079354277467a94	4046b6d3c05b94ce	c05eac31c77b30f5	c0602de3f0b45a05
4046b44d8d56fa3e	c05eb4aa3488f3bc	405d4850b0cbd988	4066f73c1752527a	4046b434d9906704	c05eb487fc108835	405d48690f5d2a5c
4046c17389631f03	c05e93be669de95c	c060f587e569eb8a	4070f29d8d2f49dc	4046c13a58371db7	c05e93e6207e28bd	c060f59610e6258c
4046cac106e88514	c05e9ffd9b6d0781	405d90456c3b67fe	40769a8b0f54b2a5	4046ca8e8c913acc	c05e9fbaba95c1fb	405d9075311a0c41
4046a00a51ef72a1	c05eae4b8d2453be	c0550cc4e71142e5	40762ad7681433bc	4046a014e2ce5307	c05eae953232e786	c0550cf93457d2f0
4046e17547d50a3e	c05ea8d9cb1943d6	40649bae22d226b1	407765f0f8bd3ecf	4046e10abcca1bc7	c05ea8c5357a6ea9	40649bb5827434e8
4046d04062b337a7	c05eb1453b774867	c01ceba9d58098a1	4059faf173fe1e1a	4046d05ec7c7c2fc	c05eb147faefa2dd	c01cebc94308ce1c
4046b6d1726da7d1	c05e952605152403	c032da3771f8bad9	407d3b7d3baa21af	4046b753f2c31cc0	c05e9545a9e86f88	c032da919dfa7df7
40469fb8ec72c44b	c05ea60f495847ef	c03aa2083bdb0041	405837748c324192	40469fd27428b314	c05ea618594acb76	c03aa221fa05f01d
4046c9e6ac6a63c8	c05eb83156e4b907	c03d3fca3bbde436	4048c13560eb0ff8	4046c9f368bfc218	c05eb8366add71d4	c03d3fd8bd7e0e32
4046a6c2e9da6fd1	c05e989c62abe34d	4048b96e2034f625	4078fa1d1f05a41e	4046a70f83c987c5	c05e985cf3659ad4	4048b9c84f88c131
4046c4f5304fa54f	c05ebf142b51ba5a	c04baf1cb9b5d189	4078e460447e51b3	4046c537eaf2f9fc	c05ebf58ea3bc829	c04baf7edbafe8f0
4046aaa5bb0c9b18	c05ea8bbd00d2e64	c06386e9b8275fd4	4071767a82f6e016	4046aa5a58d0f68b	c05ea8d35cfc4571	c06386f218053bb9
4046ca8cb8b4dafe	c05ea16f9dc9f51c	c05a5973066ee309	4078c56f2c89d5c0	4046ca6db129647c	c05ea1bfd55039eb	c05a59ac51f9ece8
4046ad062cefd6fb	c05eb43d87f184f6	40287ec4d5bc1b8c	407acdcd212cac69	4046ad81be2724fb	c05eb42a822200a6	40287f311b0bd820
4046c855c25d363e	c05eb4c8679cc2f4	4062844c2f10d9e4	4064d1b3f0de5630	4046c82c0e1f78d4	c05eb4b5f3a531cf	40628452c59d1c70
4046bb1544e01c9d	c05ea018ec05a432	c021f34e28a0e923	4050136519962514	4046bb27fedea329	c05ea01b060219b2	c021f35a245f179f
4046cb6923aaf159	c05eb111f87cac6b	c05d89159f8abef2	4072304fde3fcb1e	4046cb40ab5ee623	c05eb147d916ff89	c05d893c1c0c2e56
4046e0db880f229c	c05eb5cff8cbe6f4	405935be7155a3aa	406cf69c24044bdc	4046e0ceaef6d885	c05eb5a00c7cd625	405935e0c61ea194
4046e4b7d1f04afc	c05ea41786cd6304	40650927ca90484d	404169a53d024a74	4046e4adc44ddc00	c05ea416096f154a	40650928533c7c4c
4046b7e2d5b4b1fe	c05e98d2f55a0a04	4020d406c892f0aa	40319dc461f4f17e	4046b7e7f9076f1f	c05e98d26b2c84dc	4020d409dc291330
4046dbc5767cd092	c05eaefb06fb58f8	40465b60528f1233	4065cf8e20c07230	4046dbea04c6a919	c05eaee1316bffdb	40465b854fefe43c
4046e4b7e5e69485	c05eba04abf47ac2	c064d3a6075ea24b	4075a7f93e00d578	4046e454850d481a	c05eba159295de91	c064d3ac15e332fc
4046d90a6ea7fe02	c05e9991cbf23e37	c0662ac8379e724e	403e7fea2d969287	4046d901733445bf	c05e99921841fdc3	c0662ac852ecb4db
4046c89b11598419	c05ebc81af1ffbaa	405941bf67e74c56	40770c5d8ccc0969	4046c88644a9e1cc	c05ebc35b79e5921	405941f5a6c18f1b
4046c3e1ca643629	c05eb9441da6f18b	4045fc6fdbe12f7e	403bfd9902283af3	4046c3e7bacd24fa	c05eb9400a2af63b	4045fc75ad2ff3da
4046a504989a8656	c05eb7caf8670cf7	40630587197b1da2	404ec6a15754fe30	4046a4f48bf36b58	c05eb7c4f8353484	406305893b570928
4046b0ef71a31c4c	c05ebc3b7de1e4bd	402d4aa0a7d27c7f	407eb6c30457542e	4046b17ba019c957	c05ebc217f4e35ee	402d4b34af87ad3f
4046e28804eb5d31	c05ea90eda1c3785	4047a9576626f7ec	4073283d558b89c1	4046e2c5461c8014	c05ea8df6280fdda	4047a99b6cb8355d
4046e2635e5d2842	c05ebe2f776d28bb	c064b29552d2d81e	407a5397b6b6ee85	4046e1eb188cb23a	c05ebe458ef433ff	c064b29d3cef7f36
4046a8eaca014c0b	c05e9f713aaf9bda	4065016543832321	4064fe7c8944618a	4046a8ba5814cc70	c05e9f69f5742274	40650167d935bd5f
4046e6626c016542	c05e9d6441451051	40629c006be7b0cb	407c92f7a79e82f0	4046e5ef09dc6cb9	c05e9d327424a96e	40629c1245c0483c
4046e5b283743144	c05ea1ed56bba5b8	404a26f0c625184d	407c6a294a8c4307	4046e60477c244a6	c05ea1a1874a7edf	404a275d76f1dd1f
4046cef204cfd16b	c05e998606eba542	c040292dd41ee6f4	407947239cd60a9b	4046cf56c887644d	c05e99b37456ebf5	c040296ec31f1573
40469d0083fbfe01	c05eada642edab20	c0642a67bca4e968	4068d278826ec0c0	40469cc90c67db06	c05eadb3869dea9c	c0642a6c71ec0453
4046b10387080eeb	c05e9e8c1723a33b	c0595dd6d69ef765	40457bb495569a7a	4046b10102560a5c	c05e9e94e63769f9	c0595ddd1bd25159
40469b6fcd84862d	c05e9a40155d3f8b	4060ea6797f1b351	4072b61e15700499	40469b3107f2538f	c05e9a142e968a54	4060ea772c390d6a
4046c76d033d6594	c05e99008c6f9ed4	c03f223c3f44522b	4035a3d2444619ef	4046c77279478c46	c05e9902e57cc364	c03f2242f3c67779
4046ced184bf32ae	c05e977ecb272884	40644614f98b8d0f	407cf801287f7746	4046ce4f6a504458	c05e9761043ed30d	4064461f9d5dbdfa
4046b75222c7864c	c05e944cda9a767a	40512c6dbb98f334	40737b9760dab2a7	4046b773872802aa	c05e94100bd0da37	40512c990dcaed00
4046b83f50d2ecb2	c05e985815ef1ae7	4064f757bd3e8586	404aba0cf63da3f8	4046b82fea72e2d5	c05e9855b4f1cc0d	4064f7589632d947
4046e1e662d9aaad	c05ebe16cb2aeb1e	405d4129a41b26a4	4049bab09a24a1cd	4046e1df7e8ed773	c05ebe0d23747bdc	405d41308f0acec2
4046c19e10c02891	c05eaad09c6098a9	c064963dd863be82	407e5cb24d6c80c5	4046c113eaf4ec06	c05eaaeb7eb21e2b	c06496476f3dbbf6
4046dc1c998668d2	c05ea8e0b06cf7ab	c0507159724f9372	4032737362dfee4f	4046dc1ed50273ca	c05ea8e43ae5d7c8	c050715bfb4896c3
4046dbb5e6dcb3c1	c05eac6be8eb3b1e	40629a80195ce9ac	4076add016636f7a	4046db5a5e0f3fe9	c05eac44634d427e	40629a8e3ed891f6
4046a7f3b30d772e	c05eace4833dcd70	405007d58cf66719	40605056679be7c5	4046a8047e5eb449	c05eaccbfa8c90d9	405007e6fe3ad6e3
4046bed6c2e8f222	c05ea2fd08c9c0c6	c064bb9768cdbcd8	404db1ec09460fd0	4046bec5c81ade6c	c05ea30013202c9e	c064bb987e5584b2
4046aaca8e0051c4	c05eacb2a8b597ba	c059ed7457496677	407cdabafd19a473	4046aaaa49ca6970	c05ead1067589c21	c059edb70376e92a
40469e2d90fb5d42	c05e994cbf8cfef6	c061169a829007c0	40716b72df72d0a9	40469df1c09dbe36	c05e9974a0395846	c06116a8aaa34060
4046b9767178fdb4	c05eb15bd7cd624a	c042208849ee98bf	406d8eb6aabca74e	4046b9aea9845594	c05eb1792166f5e9	c04220b2080cad7d
4046ae3c5c3dadda	c05e98d92eb3beef	403a046028716dc7	4069c6eda0027322	4046ae72ffd48732	c05e98c6443fba38	403a0495ff3e3a8a
4046bcba5f164f0a	c05e9f6ed2697f20	40538790a9a8b981	40612ea6c4c143f0	4046bcc2b71b144e	c05e9f52a319c5fa	405387a4c1bcd524
4046d9b719ea8753	c05eaaf1e492e11b	40615bc961f8bdc2	40527dcbeaa575ba	4046d9a6ad2c2f42	c05eaae7a8476f6e	40615bcd0ba51c25
4046c42b14e241af	c05e9751933c7a16	4050e6f603ba02ec	405f59cb221d7977	4046c4392a480cea	c05e9739414fd3fa	4050e7075edda87b
40469a1dc39db291	c05ebcc4104c4cb0	405c040eeef8d5a4	406e051ad45f6c85	40469a032a130ab9	c05ebc95a65a9881	405c042fde94f91a
4046bf17261c3b8a	c05eaea89a7a1639	c062e15c1d4c14f6	406c9d0af0bb3bc2	4046bedc18d1538f	c05eaebfd50f3b83	c062e16465b510df
40469bf7cf4527ec	c05e9f2ea991c3bc	405e16ba4f6a9a86	40746ad5847d2d5e	40469bc721cc0724	c05e9ef3dd2e5155	405e16e40b6ffd2c
40469badbfac95d7	c05eb8aaf1502381	4064e34ebd427216	406442b72bd4678f	40469b7f2a06be73	c05eb8a365aadbd4	4064e3516ac37a4b
4046a58e6bf2aa36	c05ea0f5c0d3582d	4060a08633698cdc	407b5a4473569d5a	4046a53663fa2a7c	c05ea0b2ec442721	4060a09df2f4dccb
4046b68640b3757d	c05eb06983d4e407	c065fcefd8648aa8	407df437f9bd9cb1	4046b5f94f4e99ec	c05eb070ae3eab1c	c065fcf265bc452e
4046c463ec358a58	c05ea5953d53f6e9	4060c5b7a46d3220	405e023529c78369	4046c44b426e6554	c05ea5832ee03284	4060c5be15de5269
4046a4d060ee56c5	c05e9f162dfd3986	c0525791364258e4	405eac8127dd8419	4046a4dabb872a2c	c05e9f2ebb5839b2	c05257a2a8f148b8
4046b168ea59a667	c05ebfa7b39dd053	40465cd0d44f456c	404fd1c3a64f2b35	4046b1763f12c4ae	c05ebf9e552e6b7f	40465cde2afef513
4046bcd1cc539f1b	c05e9968aa26793c	c044365a5a545efd	40775c401b70aa08	4046bd25afadbc26	c05e999b73834a51	c04436a2c549644c
4046a40cb61e4302	c05ebad0dd7e933d	c05ea7f2481852c4	40727786ab63d42a	4046a3ddbe26c72b	c05ebb04d45a6200	c05ea81734a4c216
4046b0b149ba3274	c05e97724d1f69a0	405d3175fc2b24e7	407ab46aabb57bf4	4046b07889a8fe8b	c05e9722817f2d6b	405d31aec80c6bda
4046acb7f26c18df	c05ebce4a08a710d	40553a7eb9c3faab	404f6ea70ff0a2da	4046acb9970af9cd	c05ebcd789299cae	40553a8809f45e6b
4046a2af12b0831b	c05ebeb38402c435	4061bba9562d11de	404ddd2ca7834ada	4046a2a138b4d566	c05ebeabd0aca9ea	4061bbac126f3c50
4046cecc7e1cdf64	c05eb4d6a3cb9f95	c05793914bed54c8	407ceb71227f37b9	4046cec23ed06e27	c05eb5378fb9c5cf	c05793d6900e85ff
4046cffacbbf9efd	c05eb5f8f37c53cd	405fead7ca2f6e88	407b5223e455bbc3	4046cfac090257c5	c05eb5b042878c76	405feb0bbf259440
4046af4cb69b780a	c05e93633d59f34f	c062d6fc01f7eb86	406ff2f5bd3676a7	4046af0afbc399d8	c05e937d62559f9c	c062d7054f776833
40469cecb5df3b75	c05eac6523ef77b9	c0411ad743704f25	40793690e1a6865f	40469d4f12ed4230	c05eac947565b606	c0411b1a7256c2b9
4046ca9453c4a9c8	c05ea4fa9596c903	4063b18bf96a6d42	4072c5c48cc0512e	4046ca427c1996c1	c05ea4e2810ec701	4063b19492e904a2
4046aeae174f7484	c05ea4f85f16a009	4064d52602bc2d37	407612171107dc61	4046ae48c8899298	c05ea4e7559b95c1	4064d52c127e5e58
40469b767a4bd02f	c05e93970c81a83b	40295fdf8b0d2ca5	406b856b503dea72	40469bb5cf061085	c05e938cf675a65e	40296018d0271f7b
4046bd8132dabd7a	c05e9eaad148eed3	bffb3fcc581d2950	4053f84ee937802b	4046bd98bd48b7b6	c05e9eab50a494f9	bffb3fe30bd8ee4f
4046b5cc033069e1	c05e9cd834d39e28	4060bcdf9b4c9af5	406c35388a73484c	4046b59de01f3a8c	c05e9cb62bbd4f66	4060bcebba513065
4046e00857c92317	c05eac738b56c55b	404d88bb2a9efbe6	407d2474027d6d27	4046e04effecaca8	c05eac1f52f70571	404d8933d2cbeb88
40469dfbef4c5fd3	c05e9c1db44fd0d7	c0653c2642100a70	40755b342139587b	40469d98c0ebe809	c05e9c2a3b37a125	c0653c2ab478a09e
4046a152573759ab	c05e9e29a0725ebf	4035179a4550d38f	405352d9b0243105	4046a1679a8678fe	c05e9e23d1ff24c9	403517aac4b6d670
4046a5e1c52d9d1b	c05ebcac3a30dc43	c044a3d418d63d9d	4063f93d94cc386d	4046a6052cbb0aee	c05ebcc23f348c08	c044a3f365ecd7f5
4046c20aa7144ed9	c05eb5b9bff02ba7	c036d3f4c97dc22e	407c1b8b292c5e2e	4046c284dbac0e0a	c05eb5de565d9b2b	c036d45d3416e0a5
4046c6709179a2f9	c05ebaddb7e72737	c06274c29b3cf808	4064f53a0e132e16	4046c646cf0b638a	c05ebaf08abfc965	c06274c95339470e
4046a654a6f58f31	c05ebe7a4990cedf	404a017dcb08cdeb	4052b7c7cebdd408	4046a6623d4c91ea	c05ebe6df60b8bef	404a018f50e4a808
4046b020a036ffac	c05e9d38503fa005	403e714440cd4f52	4078f844500c8d00	4046b0862da9208b	c05e9d0df8750765	403e71bccdb926ec
4046c8f3da78219d	c05ea95b99094b93	c05e0c5c8901cf05	405a3c630f84cb79	4046c8e44af72c4a	c05ea96ea2bc0588	c05e0c6a2153e543
40469dc69ab37590	c05e9cf36c0ca4e6	404a4c96b70b0a40	406eca5aeb8765e0	40469df2b796505f	c05e9cca982d6179	404a4cd0b0491f44
4046aace8236cafe	c05eb1abb165354c	c0534466531f4791	406126f3fabfa655	4046aad78fd1ffb9	c05eb1c7a56b152e	c053447a34a7bbee
4046c8aae1d76ad3	c05ebe2b45173607	404f02c0a1dd6128	404dcb5184d7bfe7	4046c8b31fc71f0e	c05ebe2039a7b561	404f02d067e4f1b2
4046c7c18caa25e4	c05eb49ec766102d	c0472fc010dd2656	407d2defaea6b324	4046c8208479f2b2	c05eb4e5b3565aac	c047302557df25e2
4046e25e27f106fb	c05ea5b7677c6925	404f9fbd9e230d96	4057b1b89ce4e213	4046e26abbbb35f0	c05ea5a593f9fb85	404f9fd729ea60c8
4046ac846e5a48dd	c05ebb5e310070bd	c053ab7ba81c60bc	4070ab765cff2dba	4046ac93ddb5fea2	c05ebb94de267407	c053aba28d86a3f6
4046e60949c76b01	c05eaab6894a0a81	c05f28b51febc1ed	4059d8f9c8cc0b25	4046e5f7f6b8541f	c05eaac876888562	c05f28c1f9d342a7
4046c52dcd786a6a	c05ebf4cfc11d186	40625f769ad9df30	407b07d207ff47c0	4046c4c2e1ea9a56	c05ebf1b8d60b75f	40625f883ed67b7b
4046b498904e6a53	c05e9f8b485f1eb1	c02cc9797bfc4c3e	406ee8504de6b563	4046b4df2d277a7f	c05e9f9825ba1da1	c02cc9c2c77e4055
4046d08d84d084d7	c05ea911a8c3a592	40458480318b4526	40798486f35ec792	4046d0e5803d9bbb	c05ea8d71d1d9fdb	404584d3e54b8a12
4046a31f7ffab571	c05ead41d89dd501	4046cd462c925421	406d105100d3c739	4046a34f75f3d6d9	c05ead1f2862b0fe	4046cd777746685b
4046b6320f7dfef7	c05e9d0f3ffb5ff6	c0596126916ee727	404fce04b49b0970	4046b62e50ce4667	c05e9d1c4c45b64c	c059612fdcc32dc6
4046d1f0872e3a06	c05ebbae7570647d	4034dc0a2a7612dc	405700746114615c	4046d209e040b53a	c05ebba792e65d35	4034dc1ddb182ee8
4046b7556d207cde	c05eb3aed2972ac4	c0112e4dce7a01b7	4057fea888162290	4046b771a50e5a76	c05eb3b053e553f5	c0112e5ef681c988
4046d3e9a2becff0	c05eb10f7d5d607f	40595c8687a70f87	406b9ce5fb19895d	4046d3dcb5f64b01	c05eb0e1fa71552a	40595ca713cabe0c
4046dcab20972cdc	c05eb4dbc3882b54	4038ae3f1f359a91	4044c8347be2dcfd	4046dcb64305d83f	c05eb4d81c704b97	4038ae4995448763
4046b1f7a3550a86	c05e9457b43eed20	c04f9216929257fb	4071e6e36ec83d19	4046b21dca589294	c05e948d2aed0acc	c04f9262b214e89c
4046d0b147983aaa	c05e968f78fb4d3f	40418a83033b867e	403ccd824ee728c4	4046d0b83a8d165b	c05e968bfe8a0e19	40418a87fc4a1add
4046ab2d1ffb68e0	c05eaeb86fd206f5	4063fc8f7d9b041a	40735f13b2bb3a36	4046aad74faca087	c05eaea22a654ae7	4063fc9769266a22
4046a3e6c898ebd2	c05ea21dcd7531b2	c05cbf958029019c	40711cc309844576	4046a3c4ac74a49b	c05ea2519f02b2f5	c05cbfba520b3d14
4046d6c6b0f5df6c	c05ea4186e4845e7	4057434ac9cffaec	4054ee8bc4106b0b	4046d6c560871647	c05ea406d948c3cf	405743575deeaa8c
4046dd19bdd82295	c05ea71e06ca5746	40605f2bdccda288	407f1563b0a99393	4046dcb99807a7c3	c05ea6ceffb405e5	40605f48279d6500
4046a840a710a209	c05e96af912e21ac	4064df8aef4dd395	4079980cbedfe1c9	4046a7cb03f1af38	c05e969c4cdc76d8	4064df91c8a1f7c5
4046bf43a47e98c2	c05eafc76e81db66	403adeb0c2899e6b	407d3aad3c24c0c3	4046bfbea35506b5	c05eaf9b1fe2aa2c	403adf2f28e8c5de
4046cfce353e81f0	c05e93f01857b3b7	4052b42de6bdcd68	4070434a42a8c38b	4046cfe24cf36ccd	c05e93bb5664954f	4052b4539c4bb7c1
4046d17c6b4fef5b	c05ead9348af4999	405f38b6975d76f9	40691dd5990f5c0d	4046d15a895aea86	c05ead70a6443595	405f38cf5a15d32a
4046d90897cb22c1	c05eb5100edb7fc5	4025878eda19d69e	405f5df5385e730f	4046d92ceec00412	c05eb50b20daaf00	402587ab1346d139
4046bbd241d1df4f	c05eb09e3a6bd722	40654258c6573af5	405389360f77ace4	4046bbbb9007cd73	c05eb09b67eec3dd	40654259c7da40e8
4046ca87bd9075c7	c05ea4d7c7fc8458	406654e04f5882ea	40649462680ab0ac	4046ca5736e7b31d	c05ea4d6f7e6e026	406654e099a85a92
40469ddd3649e121	c05eb1c7a0d08e5a	c0596ee7d95b90e4	4061f5bd7914d9bf	40469dd498d9ec02	c05eb1e4fac0dc7b	c0596efcb01814a5
4046c072245df0d2	c05e9d762e1fd1c6	c0657118948ffe05	404ccc9fabd09425	4046c0615860caf5	c05e9d77f532e12e	c065711936dccb93
4046beacdd097ec0	c05e9b6912f69ca5	c061dfe7ffc055fa	407739dfce31cb0e	4046be555d0c77eb	c05e9b97f2c5457b	c061dff8b653da29
4046cb822cea8e65	c05ea522d22efcac	405e4958a5566c0f	4045e7c6b65d4a4e	4046cb7b7ea4602e	c05ea51af2ceb0f4	405e495e450497aa
4046e42d020ade1c	c05eab481fc0076e	4063c80674780d90	407f1967a10f81c2	4046e3a4c0af3c2d	c05eab21480ec38b	4063c8145fa93aeb
4046cb7dbda6d494	c05eac8359f01622	405fc3674a9a8250	4077da3142a6421d	4046cb39f0e4c5ac	c05eac4367a4abe8	405fc394f87b0ef0
40469b4e602f4b27	c05eb52d11ed766d	c05091e9de52c424	407e19918ca53245	40469b877e07a1b1	c05eb58908d17453	c050922b23c7d9ae
4046cba33a516b64	c05ea90c7ed21669	406628da22666cc6	407962d533e2f1da	4046cb2b9c7a4c98	c05ea908718b7890	406628db94e2367b
4046af818589e196	c05eb04e5bdf0122	405ac30c11c7e301	407cb2a1dd086b2f	4046af59d41b08ec	c05eaff28bd4445f	405ac34d68c80c2b
4046e17c97ed047d	c05e96f64c1ea317	405c9fe0ba6928cd	4079fc2519dbe640	4046e149c376f694	c05e96a69f248682	405ca019cf7f51f3
4046e12ad1f2e9d7	c05ea42f9e2f0686	c0085bff491c336b	4064f98f9cd0b9af	4046e15c38678fd4	c05ea4317ebb4640	c0085c2a51ea187c
4046ac71ef0f345f	c05ea02c778d237d	401e8dc01856e2cf	405f4126ae0b9208	4046ac96778942c7	c05ea028fe2a84e1	401e8de7a37a0157
4046b43a131ae7a4	c05e9bdb7b032ba5	c0482d1b156230fc	40758ef14386e4fb	4046b47da8257398	c05e9c116d11fedb	c0482d67eab08b3f
4046adeb7a57cc98	c05eba54f8d3d43d	c03536bb37dc79e6	406b631919449251	4046ae27b2d41154	c05eba658ce06383	c03536ea66f61998
4046a95e9cb88063	c05ebd9553505ae4	405ec8b64d7d56a7	40661b2ecaa78262	4046a9421bed6c27	c05ebd766113f05f	405ec8cc4ed30c2c
4046c2d1218664a4	c05ebf53993cc419	403d4b9f27b69361	40741fbb4aff8579	4046c323eb801c14	c05ebf328eb832e1	403d4bfd75826720
4046dc638614bbf4	c05e9cd87b49cb43	40288225027e108c	4078a661ee5727f4	4046dcd5269daabe	c05e9cc6dcfaba96	40288289eccc393d
4046dce8407f1155	c05eb76de21ad8f8	c047c51f5790165a	40706ff37e0ee116	4046dd1c98165d5c	c05eb796b88c8889	c047c559d2b07f49
4046cc76e170deca	c05eb6ca2e6f0625	c04a03ae68a63f92	407ecc949a2c9d7c	4046ccd04449bd24	c05eb71bc2a4ba23	c04a0422fa670080
4046ccf0f010557e	c05ebc4e00666649	40545d5975a7829f	4076211ad3417e7c	4046cd00706a5ad9	c05ebc04785ed039	40545d8dff379472
4046e0da53b5b06e	c05eb058f99b02d3	c058c7f71617e8cb	407ca7c8907d20b7	4046e0c4e30e5020	c05eb0b84d7f9811	c058c83b60883fcb
4046d9d2a6f1ebc4	c05ebea4e0e43e1c	4061d23447deb3c1	40748f77a115a942	4046d985a2ca6c80	c05ebe7ad0b71427	4061d243554287ab
4046d6b508753286	c05eb5010c421ed1	c051d124101c067e	407b069b0658bf39	4046d6ddf85d024a	c05eb5572a138bab	c051d161ac3c0dbb
4046b99e38e34768	c05eb4025e8ff692	c05048be504603b4	4072e3418d69a104	4046b9c3aed9aca3	c05eb43bcc4b4727	c05048e73d6c0db7
4046bc09c26611f9	c05ea325b82ba8fc	c065c7ba42758a03	4016a4e1c82a27b3	4046bc081946f17a	c05ea325d6a2a7f8	c065c7ba4d516133
4046cbd5c93361dd	c05ea77aa331c3f9	c03ec70d19d496ec	4048723caed52ec2	4046cbe22ba90649	c05ea77fe403535e	c03ec71c1cb134aa
4046a85c90f4a170	c05e933a20a18125	406388bc9ee89be5	407e8b2bd929d58e	4046a7d8a80aca5c	c05e93110b0b979c	406388cb39b71196
40469add7804ef56	c05ea9c83ddb4c68	c05ad51cf18416c5	407ad87a56253707	40469ab7bd9f4445	c05eaa1dc15c10f8	c05ad559a1977579
4046ab8744c369c3	c05e9a88f00ee63c	40659b70eed6d9b1	4060b3ed46751daa	4046ab602d53bb61	c05e9a8576ff78c0	40659b722b06bfb7
4046a777b84d9c10	c05eb0061f247bf3	c063efa51a33322c	4079e174a2cf5cd0	4046a7055e4e5511	c05eb0246eb2ed84	c063efafe0422a3a
4046af93b81e4a3b	c05ea8c80c160310	c0568344e6bd5031	404543da5c128e8e	4046af93b53ee0bf	c05ea8d0f14530d3	c056834b3b5d2bab
4046c0b8093e0539	c05e93ca0dc89aca	4025d03b37d6f07b	407d140a7faf8d82	4046c13eba9c7cc6	c05e93b798dd1ab6	4025d0a48bcbfd16
4046d3c2934a04a8	c05ebec4e16eb37b	c05d6d7d8826b65f	40513566988389d9	4046d3b9236d2473	c05ebed1b0ab6916	c05d6d86b13f46e8
40469d46286c2470	c05e962c08970605	c05ea7b3f10d8247	40610251eac0907c	40469d3087a8d687	c05e9643f196ab96	c05ea7c4ea7838b9
4046c5592c02dfe8	c05ebf399d44773f	c02c08e313f7878a	401190c5cc1b3130	4046c55a6d961ef3	c05ebf39d663f74d	c02c08e45a2513e2
4046b1b60205c8e9	c05ea8a96a97f70e	4055faba7214041a	4077786b097fcf13	4046b1ba07186f31	c05ea85ae72973b9	4055faf2568be58e
4046d2fcb7e7a55a	c05e990b7c8e6b15	4060f760e16dc56b	407840acc7b471bc	4046d2aacbc0b695	c05e98d28f02db89	4060f7753bd11f7f
4046dab0d0cdb3ce	c05ebcdb88687d52	c05bb8fe6ddde605	407848f1481961ff	4046da87f6cbfec9	c05ebd27e9541408	c05bb93519a1c8c9
4046d570fc2e6778	c05eb87cb136c950	40433aeda23cecc5	406bdbd56ee6b3da	4046d5a46f8e5427	c05eb85f8bf17dc4	40433b17546c79e2
4046b7ded7251dbf	c05eb1974797deee	4065df4ffdbb77e0	407e453f65e0cfcc	4046b750977de332	c05eb18e675532de	4065df53272a0d7f
4046d9e50b02b158	c05eb8092f94f835	40617f45f614d5d5	404abc1448bea94b	4046d9d8f89e5e5c	c05eb801f3aa0ae8	40617f488cceabda
4046e182171aa2c4	c05ea845dbe60030	4051189fd641b00e	4075d4e40ec9e33e	4046e1a805f2b487	c05ea8017723f438	405118d0d67315c6
404699f162a156eb	c05ebe96a59a2a64	4040028f01b3a152	407cd5939f070597	40469a64b758515d	c05ebe63a24ad6ac	404002d76822bbe2
4046b67b005fbbb1	c05ea80cd4858a52	406205cb76dfda35	407848f07de2d673	4046b61e1b35120a	c05ea7dd3a2f6ded	406205dc6b2d2666
4046b89b21796096	c05eb91ce6d19726	40608c5628f99656	405f1e28570682fa	4046b88264407087	c05eb909a62532f0	40608c5d04e91531
4046ac2d04f972f8	c05e99b4e9fa5d26	c04bc16472aea248	40766a0c730a2dc1	4046ac68e42b64fb	c05e99f2b60196d7	c04bc1bc5e4af1e3
4046a31198520cc6	c05ea8a39cd7328b	40581b6f55f2f78c	4043e08f92df6742	4046a3104856ece9	c05ea89b5d4b6978	40581b753228da42
4046a96400ba397a	c05e9f4d2b8a2c3f	404b71bdb8dcf5af	4053b0c98ea6e9f6	4046a9715c066346	c05e9f3fb4a96278	404b71d0deef816f
40469cce4712e308	c05e95f8e4f0267b	c065ca433354b31d	4079024212bf780c	40469c58e07a6245	c05e9601278a90ee	c065ca4621dd09e7
4046cfbabcca4360	c05eafecda321887	405efff1eeabf7a5	40664737c1571f33	4046cf9d5ac8a2ad	c05eafcdcfb865f3	405f00081e63610a
4046bca34db5e8cd	c05eb9bc3ab908ba	c05f17bce611719c	406fbbaf83bd6503	4046bc790c21e4b4	c05eb9e82218b8f2	c05f17dc32db05a8
4046bda9d48891af	c05e9b063a861043	c05c5f8b97193dc5	404bec993bdec6ea	4046bda344291a78	c05e9b10f644c568	c05c5f933e4fd51e
40469adfe9910d92	c05ebb701a65894e	c05fd8c8971d3b96	4049d3b4895629df	40469ad6aa2a2f8b	c05ebb78a9a32d5d	c05fd8ceaa38145c
40469c4e6cf12d88	c05eabe653a0e824	c058e5aabdfe4746	4044f7feb0216756	40469c4c5da7f039	c05eabeef3dbadbb	c058e5b0dd762b44
