agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 220,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123630,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,29,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,A_current_placement,0.8563,29,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 221,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-134269,,no,4740,2020-09-10T07:00,,,,12376.45,3805.80,173.09,562.70,54002.8192,637.0533,54002.8192,194.0000,59,1,0,1.000,1.000,REFUSED_ALL_FULL,12375.16,1.29,1,A_current_placement,1.1702,59,55-69,MALE,0,unimpaired,1,0,1,1
Site 222,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-156686,CJ,yes,4740,2020-09-10T07:00,5840,2020-09-11T01:20,1100.0,14355.15,5757.30,53.53,299.55,5209.9258,435.1642,5209.9258,24.3500,41,0,0,1.000,1.000,SHELTERED,14326.66,29.88,0,A_current_placement,1.7737,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 223,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212195,,no,4740,2020-09-10T07:00,,,,15910.95,7280.84,173.09,562.70,54002.8192,511.9308,54002.8192,194.0000,24,0,0,1.000,1.000,REFUSED_ALL_FULL,15850.20,60.75,1,A_current_placement,1.5809,24,18-24,MALE,0,unimpaired,0,0,0,0
Site 224,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109318,,no,4740,2020-09-10T07:00,,,,18059.48,9488.85,173.09,562.70,54002.8192,547.9525,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,18058.21,1.27,1,A_current_placement,1.5524,26,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 225,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212212,,no,4740,2020-09-10T07:00,,,,18602.13,10031.48,173.09,562.70,54002.8192,1079.8042,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,18600.84,1.29,1,A_current_placement,0.8249,53,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 226,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167850,,no,4740,2020-09-10T07:00,,,,19954.97,11384.32,173.09,562.70,54002.8192,805.2783,54002.8192,194.0000,40,0,0,1.000,1.000,REFUSED_ALL_FULL,19953.68,1.28,1,A_current_placement,1.1300,40,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 227,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140241,,no,4740,2020-09-10T07:00,,,,19316.29,10714.14,173.09,562.70,54002.8192,696.3550,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,19283.50,32.80,1,A_current_placement,1.2706,25,25-54,MALE,0,unimpaired,0,0,0,0
Site 228,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-190698,,no,4740,2020-09-10T07:00,,,,18058.64,9487.97,173.09,562.70,54002.8192,645.2517,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,18057.33,1.31,1,A_current_placement,1.3179,32,25-54,MALE,0,unimpaired,0,0,0,0
Site 229,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-190698,,no,4740,2020-09-10T07:00,,,,18058.64,9487.97,173.09,562.70,54002.8192,614.0808,54002.8192,194.0000,66,0,0,1.000,1.000,REFUSED_ALL_FULL,18057.33,1.31,1,A_current_placement,1.3780,66,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 230,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102226,,no,4740,2020-09-10T07:00,,,,18037.15,9408.63,173.09,562.70,54002.8192,602.4608,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,17977.99,59.16,1,A_current_placement,1.4078,26,25-54,MALE,0,unimpaired,0,0,0,0
Site 231,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140398,,no,4740,2020-09-10T07:00,,,,17390.77,8814.20,173.09,562.70,54002.8192,522.7583,54002.8192,194.0000,42,0,0,1.000,1.000,REFUSED_ALL_FULL,17383.56,7.21,1,A_current_placement,1.6011,42,25-54,MALE,0,unimpaired,0,0,0,0
Site 232,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-179320,,no,4740,2020-09-10T07:00,,,,15311.91,6678.11,173.09,562.70,54002.8192,683.1850,54002.8192,194.0000,26,1,0,1.000,1.000,REFUSED_ALL_FULL,15247.47,64.43,1,A_current_placement,1.1632,26,25-54,MALE,0,unimpaired,1,0,1,1
Site 233,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-150042,,no,4740,2020-09-10T07:00,,,,20768.36,12162.51,173.09,562.70,54002.8192,651.1058,54002.8192,194.0000,67,0,0,1.000,1.000,REFUSED_ALL_FULL,20731.87,36.49,1,A_current_placement,1.4095,67,55-69,MALE,0,unimpaired,0,0,0,1
Site 234,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123832,,no,4740,2020-09-10T07:00,,,,18930.09,10302.15,173.09,562.70,54002.8192,577.5833,54002.8192,194.0000,52,1,1,1.000,1.000,REFUSED_ALL_FULL,18871.51,58.58,1,A_current_placement,1.4985,52,25-54,FEMALE,0,unimpaired,1,1,1,1
Site 235,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-129796,,no,4740,2020-09-10T07:00,,,,11582.71,3012.07,173.09,562.70,54002.8192,730.4925,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,11581.43,1.28,1,A_current_placement,0.9958,25,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 236,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-222180,CJ,yes,4740,2020-09-10T07:00,5832,2020-09-11T01:12,1092.0,14388.72,5818.08,53.21,299.55,5172.3192,392.5783,5172.3192,24.2167,51,0,0,1.000,1.000,SHELTERED,14387.44,1.28,0,A_current_placement,1.9618,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 237,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-130200,,no,4740,2020-09-10T07:00,,,,18422.60,9770.18,173.09,562.70,54002.8192,553.4983,54002.8192,194.0000,31,1,0,1.000,1.000,REFUSED_ALL_FULL,18339.54,83.07,1,A_current_placement,1.5402,31,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 238,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-130260,,no,4740,2020-09-10T07:00,,,,19216.23,10621.87,173.09,562.70,54002.8192,601.4733,54002.8192,194.0000,41,0,0,1.000,1.000,REFUSED_ALL_FULL,19191.23,25.00,1,A_current_placement,1.4530,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 239,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201563,,no,4740,2020-09-10T07:00,,,,20004.08,11426.39,173.09,562.70,54002.8192,595.4458,54002.8192,194.0000,32,1,0,1.000,1.000,REFUSED_ALL_FULL,19995.75,8.34,1,A_current_placement,1.4903,32,25-54,MALE,0,unimpaired,1,0,1,1
Site 240,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112996,,no,4740,2020-09-10T07:00,,,,19915.50,11333.52,173.09,562.70,54002.8192,620.7092,54002.8192,194.0000,51,0,0,1.000,1.000,REFUSED_ALL_FULL,19902.88,12.62,1,A_current_placement,1.4384,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 241,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201432,,no,4740,2020-09-10T07:00,,,,11832.93,3225.59,173.09,562.70,54002.8192,624.4475,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,11794.95,37.98,1,A_current_placement,1.1719,31,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 242,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-102133,,no,4740,2020-09-10T07:00,,,,10113.13,1507.71,173.09,562.70,54002.8192,536.6342,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,10077.07,36.06,1,A_current_placement,1.3115,54,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 243,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140334,,no,4740,2020-09-10T07:00,,,,10248.95,1646.16,173.09,562.70,54002.8192,528.2283,54002.8192,194.0000,45,1,0,1.000,1.000,REFUSED_ALL_FULL,10215.52,33.43,1,A_current_placement,1.3454,45,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 244,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-178762,OCC,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,900.35,870.07,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,32,0,0,1.000,1.000,SHELTERED,870.07,30.28,0,A_current_placement,1.3936,32,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 245,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109344,,no,4740,2020-09-10T07:00,,,,10560.44,1970.01,173.09,562.70,54002.8192,498.3100,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,10539.37,21.07,1,A_current_placement,1.4368,32,25-54,MALE,0,unimpaired,0,0,0,0
Site 246,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-134506,,no,4740,2020-09-10T07:00,,,,22096.14,13489.41,173.09,562.70,54002.8192,670.6300,54002.8192,194.0000,25,1,0,1.000,1.000,REFUSED_ALL_FULL,22058.77,37.37,1,A_current_placement,1.4164,25,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 247,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-134311,,no,4740,2020-09-10T07:00,,,,20973.89,12361.38,173.09,562.70,54002.8192,717.6383,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,20930.74,43.15,1,A_current_placement,1.2980,30,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 248,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201326,CJ,yes,4740,2020-09-10T07:00,5844,2020-09-11T01:24,1104.0,16919.36,8269.84,53.68,299.55,5228.7292,483.4617,5228.7292,24.4167,67,0,0,1.000,1.000,SHELTERED,16839.20,80.17,0,A_current_placement,1.6982,67,55-69,MALE,0,unimpaired,0,0,0,1
Site 249,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-145118,,no,4740,2020-09-10T07:00,,,,18745.79,10009.95,173.09,562.70,54002.8192,569.5550,54002.8192,194.0000,23,0,0,1.000,1.000,REFUSED_ALL_FULL,18579.31,166.48,1,A_current_placement,1.5130,23,18-24,MALE,0,unimpaired,0,0,0,0
Site 250,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119488,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,27,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,A_current_placement,1.2225,27,25-54,MALE,0,unimpaired,0,0,0,0
Site 251,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-145459,,no,4740,2020-09-10T07:00,,,,11089.52,2509.83,173.09,562.70,54002.8192,478.7892,54002.8192,194.0000,26,0,1,1.000,1.000,REFUSED_ALL_FULL,11079.19,10.33,1,A_current_placement,1.5158,26,25-54,MALE,0,unimpaired,0,1,1,1
Site 252,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112825,,no,4740,2020-09-10T07:00,,,,11429.46,2823.83,173.09,562.70,54002.8192,502.5717,54002.8192,194.0000,29,1,0,1.000,1.000,REFUSED_ALL_FULL,11393.19,36.27,1,A_current_placement,1.4549,29,25-54,MALE,0,unimpaired,1,0,1,1
Site 253,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-149687,,no,4740,2020-09-10T07:00,,,,17385.32,8767.73,173.09,562.70,54002.8192,534.3783,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,17337.09,48.24,1,A_current_placement,1.5653,26,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 254,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-149709,,no,4740,2020-09-10T07:00,,,,16099.52,7464.81,173.09,562.70,54002.8192,667.6917,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,16034.17,65.36,1,A_current_placement,1.2181,54,25-54,MALE,0,unimpaired,0,0,0,0
Site 255,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-129893,,no,4740,2020-09-10T07:00,,,,18206.92,9604.97,173.09,562.70,54002.8192,574.5200,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,18174.33,32.59,1,A_current_placement,1.4794,22,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 256,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-129982,CJ,yes,4740,2020-09-10T07:00,5844,2020-09-11T01:24,1104.0,21620.64,13044.75,53.68,299.55,5228.7292,540.6508,5228.7292,24.4167,44,1,1,1.000,1.000,SHELTERED,21614.11,6.53,0,A_current_placement,1.6943,44,25-54,OTHER,0,unimpaired,1,1,1,1
Site 257,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-156667,,no,4740,2020-09-10T07:00,,,,21307.72,12695.87,173.09,562.70,54002.8192,788.9542,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,21265.23,42.48,1,A_current_placement,1.1951,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 258,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-190505,,no,4740,2020-09-10T07:00,,,,20739.73,12169.12,173.09,562.70,54002.8192,679.5992,54002.8192,194.0000,46,0,1,1.000,1.000,REFUSED_ALL_FULL,20738.48,1.25,1,A_current_placement,1.3477,46,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 259,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-129735,,no,4740,2020-09-10T07:00,,,,20727.23,12125.23,173.09,562.70,54002.8192,1366.7733,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,20694.59,32.64,1,A_current_placement,0.6956,35,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 260,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-156456,,no,4740,2020-09-10T07:00,,,,15791.89,7174.34,173.09,562.70,54002.8192,622.5850,54002.8192,194.0000,38,0,1,1.000,1.000,REFUSED_ALL_FULL,15743.70,48.19,1,A_current_placement,1.2974,38,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 261,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201289,,no,4740,2020-09-10T07:00,,,,21053.44,12381.54,173.09,562.70,54002.8192,705.0067,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,20950.90,102.54,1,A_current_placement,1.3198,27,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 262,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-123849,OCC,yes,4740,2020-09-10T07:00,4753,2020-09-10T07:13,13.0,1304.80,1265.28,17.26,112.10,1367.0500,12.9458,1367.0500,6.2333,36,1,1,1.000,1.000,SHELTERED,1265.28,39.52,0,A_current_placement,1.5579,36,25-54,FEMALE,0,unimpaired,1,1,1,1
Site 263,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140164,,no,4740,2020-09-10T07:00,,,,17867.67,9297.04,173.09,562.70,54002.8192,717.6883,54002.8192,194.0000,38,1,0,1.000,1.000,REFUSED_ALL_FULL,17866.40,1.27,1,A_current_placement,1.1838,38,25-54,MALE,0,unimpaired,1,0,1,1
Site 264,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109743,,no,4740,2020-09-10T07:00,,,,10332.48,1684.70,173.09,562.70,54002.8192,529.2242,54002.8192,194.0000,48,0,0,1.000,1.000,REFUSED_ALL_FULL,10254.06,78.42,1,A_current_placement,1.3415,48,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 265,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-178762,OCC,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,900.35,870.07,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,57,0,0,1.000,1.000,SHELTERED,870.07,30.28,0,A_current_placement,1.6657,57,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 266,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-124009,,no,4740,2020-09-10T07:00,,,,10101.18,1530.58,173.09,562.70,54002.8192,487.6342,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,10099.94,1.24,1,A_current_placement,1.4546,27,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 267,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119569,CJ,yes,4740,2020-09-10T07:00,5844,2020-09-11T01:24,1104.0,18268.39,9575.04,53.68,299.55,5228.7292,498.9900,5228.7292,24.4167,44,1,0,1.000,1.000,SHELTERED,18144.40,123.98,0,A_current_placement,1.6939,44,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 268,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140515,,no,4740,2020-09-10T07:00,,,,11783.03,3146.41,173.09,562.70,54002.8192,522.6492,54002.8192,194.0000,28,0,0,1.000,1.000,REFUSED_ALL_FULL,11715.77,67.27,1,A_current_placement,1.4042,28,25-54,OTHER,0,unimpaired,0,0,0,0
Site 269,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109567,,no,4740,2020-09-10T07:00,,,,21293.98,12623.76,173.09,562.70,54002.8192,660.7958,54002.8192,194.0000,42,0,0,1.000,1.000,REFUSED_ALL_FULL,21193.12,100.86,1,A_current_placement,1.4118,42,25-54,MALE,0,unimpaired,0,0,0,0
Site 270,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-134498,,no,4740,2020-09-10T07:00,,,,19913.34,11326.01,173.09,562.70,54002.8192,1434.6233,54002.8192,194.0000,51,0,0,1.000,1.000,REFUSED_ALL_FULL,19895.37,17.98,1,A_current_placement,0.6479,51,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 271,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-112861,,no,4740,2020-09-10T07:00,,,,18406.98,9755.39,173.09,562.70,54002.8192,768.1333,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,18324.75,82.22,1,A_current_placement,1.1333,38,25-54,OTHER,0,unimpaired,0,0,0,0
Site 272,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-145148,,no,4740,2020-09-10T07:00,,,,19656.74,11069.20,173.09,562.70,54002.8192,574.7392,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,19638.56,18.17,1,A_current_placement,1.5339,31,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 273,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-201232,,no,4740,2020-09-10T07:00,,,,20212.14,11639.19,173.09,562.70,54002.8192,654.0475,54002.8192,194.0000,31,1,0,1.000,1.000,REFUSED_ALL_FULL,20208.55,3.59,1,A_current_placement,1.3835,31,25-54,MALE,0,unimpaired,1,0,1,1
Site 274,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-221931,,no,4740,2020-09-10T07:00,,,,21444.03,12846.29,173.09,562.70,54002.8192,818.8058,54002.8192,194.0000,45,1,0,1.000,1.000,REFUSED_ALL_FULL,21415.65,28.39,1,A_current_placement,1.1601,45,25-54,MALE,0,unimpaired,1,0,1,1
Site 275,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-212290,,no,4740,2020-09-10T07:00,,,,17586.13,8813.62,173.09,562.70,54002.8192,655.0150,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,17382.98,203.15,1,A_current_placement,1.2780,29,25-54,MALE,0,unimpaired,0,0,0,0
Site 276,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109372,,no,4740,2020-09-10T07:00,,,,21062.25,12449.10,173.09,562.70,54002.8192,754.0625,54002.8192,194.0000,24,0,0,1.000,1.000,REFUSED_ALL_FULL,21018.46,43.79,1,A_current_placement,1.2403,24,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 277,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-109550,,no,4740,2020-09-10T07:00,,,,14485.95,5881.64,173.09,562.70,54002.8192,1094.6700,54002.8192,194.0000,68,0,0,1.000,1.000,REFUSED_ALL_FULL,14451.00,34.95,1,A_current_placement,0.7145,68,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 278,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-119703,,no,4740,2020-09-10T07:00,,,,19450.05,10857.92,173.09,562.70,54002.8192,814.3508,54002.8192,194.0000,68,0,0,1.000,1.000,REFUSED_ALL_FULL,19427.28,22.77,1,A_current_placement,1.1040,68,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 279,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-221982,,no,4740,2020-09-10T07:00,,,,18874.72,10304.13,173.09,562.70,54002.8192,1219.2500,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,18873.49,1.23,1,A_current_placement,0.7388,53,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 280,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140578,,no,4740,2020-09-10T07:00,,,,21193.31,12610.19,173.09,562.70,54002.8192,602.1942,54002.8192,194.0000,24,0,1,1.000,1.000,REFUSED_ALL_FULL,21179.55,13.76,1,A_current_placement,1.5340,24,18-24,MALE,0,unimpaired,0,1,1,1
Site 281,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-222265,,no,4740,2020-09-10T07:00,,,,20722.29,12038.83,173.09,562.70,54002.8192,719.1092,54002.8192,194.0000,55,0,0,1.000,1.000,REFUSED_ALL_FULL,20608.19,114.10,1,A_current_placement,1.2838,55,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 282,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-145307,,no,4740,2020-09-10T07:00,,,,15545.10,6840.31,173.09,562.70,54002.8192,547.0550,54002.8192,194.0000,41,0,0,1.000,1.000,REFUSED_ALL_FULL,15409.67,135.43,1,A_current_placement,1.4711,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 283,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140238,,no,4740,2020-09-10T07:00,,,,13133.75,4514.41,173.09,562.70,54002.8192,653.4400,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,13083.77,49.97,1,A_current_placement,1.1609,38,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 284,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-156494,,no,4740,2020-09-10T07:00,,,,17519.04,8948.40,173.09,562.70,54002.8192,601.6158,54002.8192,194.0000,69,0,0,1.000,1.000,REFUSED_ALL_FULL,17517.76,1.27,1,A_current_placement,1.3914,69,55-69,MALE,0,unimpaired,0,0,0,1
Site 285,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,25-167609,,no,4740,2020-09-10T07:00,,,,20357.20,11696.05,173.09,562.70,54002.8192,608.2217,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,20265.41,91.78,1,A_current_placement,1.4779,27,25-54,MALE,0,unimpaired,0,0,0,0
Site 286,sim-20260725-224029-seed42,b6bf2af5d105b742507cc0c22adcd392bc55c717,42,0bc943324ae6,26-140437,,no,4740,2020-09-10T07:00,,,,21635.84,13052.82,173.09,562.70,54002.8192,602.3383,54002.8192,194.0000,45,0,1,1.000,1.000,REFUSED_ALL_FULL,21622.18,13.66,1,A_current_placement,1.5499,45,25-54,FEMALE,0,unimpaired,0,1,1,1
